cnt,t1,t2,hum,wind_speed,weather_code,is_holiday,is_weekend,season
1384,19,19,47.5,10,2,0,0,1
1300,19.5,19.5,46,12,2,0,0,1
1702,19.5,19.5,46,14,2,0,0,1
1663,21,21,43,15,2,0,0,1
1649,21,21,43,18.5,2,0,0,1
1771,20,20,46,19.5,2,0,0,1
1939,18.5,18.5,46,23,2,0,0,1
1644,15.5,15.5,68,17,7,0,0,1
1950,14.5,14.5,79.5,18,7,0,0,1
1751,14,14,88,14,7,0,0,1
1183,14.5,14.5,85,17,7,0,0,1
823,15,15,82,16,7,0,0,1
607,15,15,82,23.5,7,0,0,1
342,14,14,88,23,7,0,0,1
248,14,14,88,20,7,0,0,1
159,15,15,82,22,3,0,0,1
88,15,15,79.5,28,3,0,0,1
59,13,13,77,25,2,0,0,1
69,13,13,79.5,18,2,0,0,1
151,12.5,12.5,85,18,2,0,0,1
843,13.5,13.5,85,16,2,0,0,1
2566,15,15,77,19,2,0,0,1
4731,16,16,72,18,2,0,0,1
2417,17,17,66,23,2,0,0,1
1139,17,17,64,26,3,0,0,1
826,18,18,60,27,3,0,0,1
1075,17,17,66,27,7,0,0,1
951,16.5,16.5,72.5,29,7,0,0,1
787,15.5,15.5,82.5,28,7,0,0,1
950,16,16,83,28,7,0,0,1
1725,16,16,83,25,3,0,0,1
3373,16,16,80,27,3,0,0,1
3573,16,16,83,24,3,0,0,1
2206,16,16,83,23,3,0,0,1
1357,16,16,80,24,3,0,0,1
999,16,16,77,20,2,0,0,1
562,15.5,15.5,85.5,19.5,7,0,0,1
356,15,15,88,18,7,0,0,1
78,15,15,85,19.5,7,0,0,1
28,15,15,85,17,7,0,0,1
87,14,14,94,14,7,0,0,1
70,14,14,88,14,7,0,0,1
43,14,14,94,11,7,0,0,1
120,14,14,94,11,7,0,0,1
624,14,14,94,11,7,0,0,1
2239,15,15,88,8,2,0,0,1
4444,16,16,83,12,3,0,0,1
2393,17,17,75,13,3,0,0,1
1245,18.5,18.5,66,15,2,0,0,1
1245,19.5,19.5,64,18,2,0,0,1
1673,20,20,58,21,2,0,0,1
1633,20,20,54.5,22,2,0,0,1
1596,20,20,58,24,2,0,0,1
1603,19.5,19.5,64,19.5,2,0,0,1
2285,20,20,60,24,2,0,0,1
3773,20,20,60,23,2,0,0,1
3738,19.5,19.5,62,27,2,0,0,1
2403,19,19,62,23,2,0,0,1
1635,18,18,64,22.5,2,0,0,1
1041,17.5,17.5,73,21.5,2,0,0,1
800,17.5,17.5,75,24,3,0,0,1
636,17,17,77,27,3,0,0,1
386,17,17,77,24,3,0,0,1
242,17,17,80,22,3,0,0,1
147,17,17,77,23,3,0,0,1
98,17,17,77,23,3,0,0,1
81,17,17,77,23,3,0,0,1
140,17,17,77,20,3,0,0,1
618,17,17,77,19.5,3,0,0,1
1153,15.5,15.5,88,20.5,7,0,0,1
3003,15.5,15.5,88,18,7,0,0,1
2322,16.5,16.5,80,17.5,2,0,0,1
996,18,18,68,20.5,2,0,0,1
909,18,18,70.5,22,3,0,0,1
886,17.5,17.5,70.5,26,7,0,0,1
1048,17,17,77,21,3,0,0,1
1126,17.5,17.5,73,20,7,0,0,1
1595,19.5,19.5,62,24.5,2,0,0,1
2009,20,20,53,28,3,0,0,1
3129,18.5,18.5,60,25,7,0,0,1
2612,16.5,16.5,68,23.5,3,0,0,1
1898,17,17,57.5,26,2,0,0,1
1041,15.5,15.5,70.5,25,2,0,0,1
756,14,14,77,19.5,2,0,0,1
864,14,14,77,21,1,0,0,1
671,13,13,77,22,1,0,0,1
580,13,13,77,18,1,0,1,1
397,13,13,77,18,2,0,1,1
287,12,12,82,22,2,0,1,1
208,12,12,77,21,2,0,1,1
154,12,12,77,21.5,1,0,1,1
131,12,12,79.5,19.5,1,0,1,1
132,12,12,82,25,2,0,1,1
337,13.5,13.5,74.5,25,2,0,1,1
619,15,15,65.5,27,2,0,1,1
1082,16,16,57,29,2,0,1,1
1643,17,17,54,27,2,0,1,1
1985,17,17,52,25,2,0,1,1
2243,18,18,49,26,2,0,1,1
2473,17.5,17.5,54,29,2,0,1,1
2817,18.5,18.5,52,27,2,0,1,1
3096,20,20,43,34,2,0,1,1
2961,18.5,18.5,58,29.5,2,0,1,1
2245,18.5,18.5,56,28,2,0,1,1
1661,16,16,72.5,16,7,0,1,1
1716,17,17,64,25,3,0,1,1
1082,17,17,64,23,2,0,1,1
793,16,16,68,18.5,1,0,1,1
786,15,15,74.5,16,1,0,1,1
894,15,15,70,20,1,0,1,1
609,14,14,72,21.5,1,0,1,1
515,14,14,72,20,1,0,1,1
361,13,13,79.5,17,1,0,1,1
221,13,13,82,15,1,0,1,1
152,12.5,12.5,85,10,1,0,1,1
107,12.5,12.5,85,11,1,0,1,1
172,13.5,13.5,79.5,14,1,0,1,1
252,14.5,14.5,74.5,16,1,0,1,1
498,16,16,68,13,1,0,1,1
951,17,17,64,14,2,0,1,1
1683,18,18,56,12,2,0,1,1
2193,18.5,18.5,52,12,2,0,1,1
2549,19.5,19.5,50.5,13,2,0,1,1
2786,19.5,19.5,54.5,16,2,0,1,1
2963,20,20,49,14,2,0,1,1
3043,20.5,20.5,49.5,13,2,0,1,1
3055,20,20,54.5,16,2,0,1,1
2950,20.5,20.5,53,17,2,0,1,1
2660,20,20,54.5,13,2,0,1,1
2090,19.5,19.5,58,15,2,0,1,1
1448,18.5,18.5,62,15,2,0,1,1
939,17.5,17.5,68.5,12,1,0,1,1
995,16.5,16.5,75,13,1,0,1,1
476,16,16,77,14,1,0,1,1
338,15,15,82,15,1,0,0,1
169,14.5,14.5,85,13,1,0,0,1
91,14,14,88,13,1,0,0,1
32,14,14,88,13,1,0,0,1
60,13,13,94,12,1,0,0,1
160,13,13,91,9,1,0,0,1
748,14,14,82,10,1,0,0,1
2463,15.5,15.5,74.5,7,1,0,0,1
4493,17.5,17.5,68,8,1,0,0,1
2401,19.5,19.5,54.5,10,2,0,0,1
1272,20.5,20.5,51.5,14,2,0,0,1
1284,21,21,51.5,17,2,0,0,1
1641,20.5,20.5,53,17,2,0,0,1
1664,20.5,20.5,53,19,3,0,0,1
1596,21,21,55,18.5,2,0,0,1
1818,20.5,20.5,56.5,20.5,3,0,0,1
2270,19.5,19.5,66,21,3,0,0,1
4389,19,19,66,22,3,0,0,1
4105,18,18,78,19.5,3,0,0,1
2413,18,18,78,17,3,0,0,1
1637,18,18,78,18,3,0,0,1
1001,18,18,78,19.5,3,0,0,1
727,17.5,17.5,78,20,3,0,0,1
449,17,17,77,19.5,3,0,0,1
216,17,17,83,20,3,0,0,1
132,16,16,83,20.5,4,0,0,1
74,16,16,83,16,4,0,0,1
58,17,17,83,19.5,3,0,0,1
54,16,16,88,20.5,7,0,0,1
188,16,16,83,24,3,0,0,1
823,16,16,77,24,3,0,0,1
2469,16.5,16.5,75,22,3,0,0,1
4919,17.5,17.5,72.5,20.5,2,0,0,1
2277,17.5,17.5,70.5,28,3,0,0,1
1238,17.5,17.5,64,24,2,0,0,1
1225,18,18,60,27,2,0,0,1
1645,19,19,54,21,2,0,0,1
1793,19.5,19.5,52.5,22,2,0,0,1
1644,20,20,51,19.5,3,0,0,1
1795,20.5,20.5,46,19.5,3,0,0,1
2497,21,21,44.5,18,1,0,0,1
4569,20.5,20.5,46,20.5,1,0,0,1
4801,20,20,47.5,19.5,1,0,0,1
3051,20,20,46,16,1,0,0,1
1997,19,19,49,16,1,0,0,1
1375,18.5,18.5,50.5,8,1,0,0,1
1023,17.5,17.5,54,8.5,3,0,0,1
600,16.5,16.5,57.5,13,3,0,0,1
311,16,16,59,15,3,0,0,1
173,15,15,59,15,3,0,0,1
85,14.5,14.5,63,9,2,0,0,1
69,14,14,63,6,1,0,0,1
72,13,13,69.5,6,1,0,0,1
178,13,13,69.5,6,1,0,0,1
897,13,13,72,7.5,1,0,0,1
2821,14,14,72,12,1,0,0,1
5064,15.5,15.5,61,13,1,0,0,1
2736,16.5,16.5,53.5,7.5,2,0,0,1
1381,18,18,49,8,2,0,0,1
1326,18.5,18.5,47.5,12,2,0,0,1
1759,19.5,19.5,43,11,1,0,0,1
1869,20.5,20.5,39,7.5,1,0,0,1
1729,21,21,39,8.5,1,0,0,1
2007,21.5,21,39,9.5,1,0,0,1
2644,21,21,41.5,11,1,0,0,1
4518,22,21,39.5,8.5,1,0,0,1
4700,22,21,39.5,5.5,1,0,0,1
3138,21,21,43,12,1,0,0,1
1723,20,20,47.5,7,1,0,0,1
1207,19,19,52,7,1,0,0,1
1225,19,19,60,12,1,0,0,1
780,18,18,64,14,1,0,0,1
369,17.5,17.5,66,12,1,0,0,1
207,17,17,68,13,1,0,0,1
159,17,17,68,11,1,0,0,1
71,16.5,16.5,70,10,1,0,0,1
64,16,16,72,9,1,0,0,1
154,16,16,68,11,1,0,0,1
731,16,16,65.5,11,1,0,0,1
2441,16,16,68,13,2,0,0,1
4911,17,17,61.5,12,1,0,0,1
2712,18.5,18.5,56,13,1,0,0,1
1485,19,19,56.5,13,1,0,0,1
1459,21,21,50,13,1,0,0,1
1860,21.5,21,50,14,1,0,0,1
1778,22,22,51.5,15,1,0,0,1
1877,23,23,48.5,18,1,0,0,1
1954,23,23,48.5,18,1,0,0,1
2618,23,23,47,17,1,0,0,1
4424,22.5,22.5,48.5,19,1,0,0,1
4472,22,22,53,16,1,0,0,1
2920,21.5,21.5,57,18,7,0,0,1
1527,20.5,20.5,62,17,2,0,0,1
336,19.5,19.5,66,19,1,0,0,1
413,19,19,68,17,1,0,0,1
215,19,19,68,16,1,0,0,1
96,18.5,18.5,70.5,12,1,0,0,1
171,18,18,73,16,1,0,0,1
132,17,17,77,13,1,0,0,1
93,17,17,75,13,1,0,0,1
73,16,16,83,13,1,0,0,1
147,16,16,83,13,2,0,0,1
677,16.5,16.5,80,18.5,2,0,0,1
2186,17.5,17.5,77.5,22,2,0,0,1
4186,18.5,18.5,75.5,21,2,0,0,1
2336,19,19,68,27,3,0,0,1
1202,19,19,73,29,3,0,0,1
1329,20.5,20.5,66.5,28,3,0,0,1
1606,21.5,21.5,62.5,30,2,0,0,1
1842,23,23,57,30.5,2,0,0,1
1697,23,23,55,31.5,2,0,0,1
1877,23,23,51.5,32.5,2,0,0,1
2636,23,23,53,30,2,0,0,1
3987,22,22,53,32.5,2,0,0,1
3452,22,22,53,29,1,0,0,1
2164,21.5,21.5,55,27,1,0,0,1
1573,20.5,20.5,58.5,26,2,0,0,1
1247,20,20,60,22,2,0,0,1
1268,19,19,64,20,2,0,0,1
865,19,19,64,18.5,1,0,0,1
650,18,18,68,16,1,0,1,1
595,18,18,68,15,1,0,1,1
358,18,18,68,14,1,0,1,1
219,17,17,73,12,1,0,1,1
148,17,17,73,13,1,0,1,1
125,17,17,73,9,1,0,1,1
155,17.5,17.5,75,7,1,0,1,1
335,19,19,73,17,3,0,1,1
617,19,19,66,18,3,0,1,1
1079,19.5,19.5,66,19,3,0,1,1
1596,21.5,21.5,64.5,19.5,2,0,1,1
2243,23.5,23.5,57.5,28,2,0,1,1
2619,24,24,57,27.5,2,0,1,1
2732,23,23,61,29,3,0,1,1
2983,23,23,61,28,2,0,1,1
3031,22.5,22.5,63,27,2,0,1,1
2927,22,22,63,22,1,0,1,1
2637,22,22,65,23,1,0,1,1
2437,21.5,21.5,67,21.5,1,0,1,1
2026,21,21,69,20.5,1,0,1,1
1545,20.5,20.5,71,21,1,0,1,1
1197,20,20,73,21,1,0,1,1
816,19.5,19.5,75.5,24,1,0,1,1
898,19,19,75.5,22,1,0,1,1
716,19,19,73,19.5,1,0,1,1
525,19,19,73,17,1,0,1,1
462,18,18,80.5,17,1,0,1,1
302,18,18,83,17,3,0,1,1
183,18,18,83,20,3,0,1,1
154,18,18,83,17.5,3,0,1,1
157,19,19,78,17.5,4,0,1,1
237,19,19,80.5,20,4,0,1,1
438,19,19,80.5,23,4,0,1,1
850,19,19,83,20.5,4,0,1,1
1230,18.5,18.5,85.5,18,7,0,1,1
1459,19.5,19.5,80.5,18.5,7,0,1,1
1961,19.5,19.5,80.5,23,3,0,1,1
2245,20,20,78,24,3,0,1,1
2099,21,21,66.5,28.5,3,0,1,1
2283,22,22,57,30.5,2,0,1,1
2463,22.5,22.5,51.5,32.5,2,0,1,1
2774,22,22,51.5,31.5,2,0,1,1
2728,21.5,21.5,53.5,29.5,2,0,1,1
2141,21,21,55,30.5,2,0,1,1
1209,19,19,64,22,2,0,1,1
756,18.5,18.5,70.5,21,2,0,1,1
1068,18,18,70.5,20,2,0,1,1
695,17,17,73,24,2,0,1,1
317,17,17,73,20,2,0,0,1
220,17,17,73,20,4,0,0,1
88,17,17,73,18,4,0,0,1
65,17,17,77,21,4,0,0,1
62,17,17,77,19.5,4,0,0,1
157,17,17,77,19,3,0,0,1
648,17.5,17.5,70.5,24,3,0,0,1
2231,17.5,17.5,70.5,27,3,0,0,1
4246,18.5,18.5,66,28,3,0,0,1
2238,19,19,64,30.5,3,0,0,1
1084,19,19,64,29,3,0,0,1
923,19.5,19.5,64,29,3,0,0,1
1359,20.5,20.5,62,23,3,0,0,1
1428,21,21,60,27,7,0,0,1
981,19,19,78,23.5,7,0,0,1
1086,18,18,83,20,7,0,0,1
1547,19,19,78,23,2,0,0,1
3617,18,18,78,22,7,0,0,1
3932,18.5,18.5,75.5,21,2,0,0,1
2449,18,18,78,19.5,2,0,0,1
1526,18,18,78,18,2,0,0,1
1115,17.5,17.5,80.5,16,1,0,0,1
712,16.5,16.5,85.5,17,2,0,0,1
389,16,16,83,13,1,0,0,1
212,15.5,15.5,85.5,15,1,0,0,1
131,15.5,15.5,79.5,15,1,0,0,1
95,15,15,82,11,1,0,0,1
54,14.5,14.5,85,12,1,0,0,1
45,14.5,14.5,79.5,11,3,0,0,1
178,14,14,82,12,1,0,0,1
886,14.5,14.5,79.5,15,1,0,0,1
2632,15.5,15.5,74.5,13,2,0,0,1
4926,16.5,16.5,68,15,2,0,0,1
2429,17.5,17.5,64,19,2,0,0,1
1279,18,18,62,19.5,2,0,0,1
1142,19,19,58,18.5,2,0,0,1
692,17,17,68.5,24,7,0,0,1
728,16,16,83,14,3,0,0,1
673,16,16,80,18.5,7,0,0,1
395,16,16,85.5,18,7,0,0,1
864,15,15,88,19,7,0,0,1
3110,15.5,15.5,85.5,13,7,0,0,1
3558,16.5,16.5,80,15,2,0,0,1
2381,16,16,77,17,2,0,0,1
1457,15,15,82,17,2,0,0,1
939,15,15,82,15,7,0,0,1
646,15,15,82,11,7,0,0,1
417,14,14,91,12,7,0,0,1
186,14,14,85,14,7,0,0,1
104,13,13,94,9,7,0,0,1
56,13,13,94,14,7,0,0,1
56,12,12,94,12,7,0,0,1
35,13,13,88,9,7,0,0,1
151,13,13,88,12,7,0,0,1
761,13,13,85,15,1,0,0,1
2489,13.5,13.5,79.5,16,2,0,0,1
4698,14.5,14.5,77,17,2,0,0,1
2399,15.5,15.5,70,17,2,0,0,1
1210,16.5,16.5,61,15,2,0,0,1
1222,17.5,17.5,57.5,18,2,0,0,1
1464,18,18,50.5,16,2,0,0,1
1290,17.5,17.5,60,23.5,7,0,0,1
1346,15.5,15.5,70,16.5,7,0,0,1
1505,17,17,62,15.5,7,0,0,1
1982,19,19,49,15,1,0,0,1
3858,16.5,16.5,64,22,2,0,0,1
4104,17,17,56,16,2,0,0,1
2578,17,17,59,16,1,0,0,1
1582,17,17,57.5,16,1,0,0,1
1165,16.5,16.5,63.5,13,1,0,0,1
865,16,16,63,15,1,0,0,1
585,16,16,63,11,1,0,0,1
306,15,15,68,13,1,0,0,1
196,15,15,65.5,11,1,0,0,1
123,15,15,65.5,13,1,0,0,1
85,14.5,14.5,70,12,1,0,0,1
61,13,13,82,14,7,0,0,1
159,13,13,82,11,1,0,0,1
779,13.5,13.5,79.5,15,1,0,0,1
2472,14.5,14.5,74.5,16,2,0,0,1
4691,15,15,72,17,2,0,0,1
2605,15.5,15.5,65.5,14,2,0,0,1
1328,17,17,59,14,2,0,0,1
1407,18,18,54,17,2,0,0,1
1742,19,19,49,16,2,0,0,1
1702,19,19,49,16,2,0,0,1
1725,20,20,46,15,2,0,0,1
1896,20,20,46,16,2,0,0,1
2506,20,20,47.5,17,1,0,0,1
4051,20,20,44.5,15,1,0,0,1
4190,20.5,20.5,44.5,12,1,0,0,1
2777,20.5,20.5,43,14,1,0,0,1
1952,20,20,46,12,1,0,0,1
1389,19,19,52,8,1,0,0,1
1038,18.5,18.5,56,6,1,0,0,1
743,17.5,17.5,57.5,9,1,0,0,1
438,16,16,68,8,1,0,0,1
213,16,16,72,10,1,0,0,1
135,15,15,77,11,1,0,0,1
94,14,14,82,9,1,0,0,1
74,13.5,13.5,85,11,1,0,0,1
139,13,13,88,13,1,0,0,1
659,13.5,13.5,85,11,1,0,0,1
2118,15,15,74.5,13,1,0,0,1
4150,16,16,68,12,1,0,0,1
2421,17.5,17.5,60,14,1,0,0,1
1371,19,19,52,16,2,0,0,1
1447,20,20,47.5,19.5,2,0,0,1
1790,20,20,47.5,18.5,2,0,0,1
1893,20,20,49.5,22,2,0,0,1
1800,20,20,58,20.5,3,0,0,1
1971,20,20,60,20,3,0,0,1
2484,19,19,64,24,4,0,0,1
3748,19,19,68,23,3,0,0,1
3124,18,18,75.5,22,3,0,0,1
2142,18,18,78,21,3,0,0,1
1480,18,18,78,18.5,4,0,0,1
1058,19,19,75.5,19,4,0,0,1
898,19,19,78,24,4,0,0,1
954,19,19,78,21,4,0,0,1
642,18,18,83,23,4,0,1,1
532,18,18,83,23,4,0,1,1
364,18,18,83,17,4,0,1,1
250,18,18,83,20,4,0,1,1
158,18,18,83,17,3,0,1,1
130,18,18,83,21.5,4,0,1,1
162,18,18,83,20.5,3,0,1,1
313,18,18,83,18.5,3,0,1,1
554,18.5,18.5,80.5,19.5,3,0,1,1
1080,20,20,73,20,3,0,1,1
1657,21,21,73,22,2,0,1,1
2258,23,23,65,19,2,0,1,1
2792,24.5,24.5,59,18.5,2,0,1,1
3322,25.5,26,57.5,21.5,2,0,1,1
3401,25.5,25.5,55.5,20.5,2,0,1,1
3573,26.5,26.5,52.5,21,2,0,1,1
3382,26,26,54,24,2,0,1,1
3279,26,26,54,19,2,0,1,1
2873,25.5,25.5,55.5,25,3,0,1,1
2333,24.5,24.5,59,23,1,0,1,1
1889,24,24,61,21.5,1,0,1,1
1307,22.5,22.5,67,23,1,0,1,1
1110,21.5,21.5,71,19.5,1,0,1,1
988,21,21,75.5,18.5,2,0,1,1
857,20,20,78,18,2,0,1,1
671,20,20,83,14,2,0,1,1
474,20,20,83,17,3,0,1,1
319,20,20,78,15,4,0,1,1
206,19.5,19.5,80.5,17,4,0,1,1
174,19.5,19.5,83,13,3,0,1,1
182,20,20,83,13,4,0,1,1
277,20,20,83,12,3,0,1,1
467,21,21,78,14,3,0,1,1
1002,22.5,22.5,71,13,2,0,1,1
1631,23.5,23.5,67,19,2,0,1,1
2185,23.5,23.5,67,18,2,0,1,1
2800,25,25,61,21,2,0,1,1
2739,25,25,59,19.5,2,0,1,1
3011,26,26.5,55.5,21,2,0,1,1
3262,26.5,26.5,51,21.5,2,0,1,1
3175,27.5,27.5,46.5,27,1,0,1,1
3267,26.5,26.5,52.5,24,2,0,1,1
3068,26,26,52.5,23,2,0,1,1
2599,25.5,25.5,52.5,20,2,0,1,1
2089,25,25,54,19,2,0,1,1
1566,24,24,61,16,2,0,1,1
1050,23,23,65,17.5,1,0,1,1
698,22,22,69,16,1,0,1,1
377,21,21,75.5,13,1,0,0,1
238,20,20,80.5,10,1,0,0,1
158,20,20,75.5,10,1,0,0,1
84,19.5,19.5,75.5,6.5,1,0,0,1
70,18,18,88,7,1,0,0,1
186,18,18,88,3,1,0,0,1
740,19,19,75.5,6.5,1,0,0,1
2448,19.5,19.5,71,6.5,1,0,0,1
4449,21,21,64,6,1,0,0,1
2351,22,22,61,5.5,1,0,0,1
1310,23.5,23.5,55.5,7,1,0,0,1
1326,24.5,24.5,48.5,5,1,0,0,1
1692,26.5,26.5,38,7,1,0,0,1
1794,27.5,27,30,5,1,0,0,1
1801,27.5,27,30,6.5,1,0,0,1
2036,28.5,27.5,28.5,3.5,1,0,0,1
2695,29,28,32,6.5,1,0,0,1
5082,29,28,31,9,1,0,0,1
5112,28,28,42,14,1,0,0,1
3253,27,27.5,50,18.5,1,0,0,1
2361,25.5,26,59.5,17,1,0,0,1
1787,24.5,24.5,63,14,1,0,0,1
1149,23,23,69,6.5,1,0,0,1
696,22,22,73,6,1,0,0,1
425,21.5,21.5,71,6.5,1,0,0,1
276,20,20,75.5,6.5,1,0,0,1
184,19,19,85.5,9,1,0,0,1
115,18.5,18.5,85.5,7,1,0,0,1
74,17,17,88,8,1,0,0,1
189,17,17,88,8,1,0,0,1
914,18.5,18.5,80.5,10,1,0,0,1
2696,20,20,78,11,1,0,0,1
4777,22,22,73.5,12,1,0,0,1
2549,24.5,24.5,65,11,1,0,0,1
1392,28,28.5,51.5,12,1,0,0,1
1398,29.5,29.5,45.5,18,1,0,0,1
1721,30.5,30.5,43,19,1,0,0,1
1855,31,31,40,19,1,0,0,1
1907,32,32,38,18,1,0,0,1
2053,32,32,37,18.5,1,0,0,1
2919,32,32,36,19.5,1,0,0,1
5304,31,30.5,39.5,18,1,0,0,1
5282,28.5,29.5,51,21,1,0,0,1
3443,26.5,27.5,56,20,1,0,0,1
2490,25,25,61,18,1,0,0,1
1855,23.5,23.5,67,18,1,0,0,1
1417,22.5,22.5,71,19.5,1,0,0,1
786,21.5,21.5,75.5,19.5,1,0,0,1
514,21,21,78,17,1,0,0,1
284,21.5,21.5,75.5,12,1,0,0,1
144,21,21,78,13,1,0,0,1
85,21,21,78,15,1,0,0,1
97,22,22,73,10.5,1,0,0,1
204,24,24,59,12,2,0,0,1
878,24.5,24.5,59,8.5,1,0,0,1
2748,25,25,57,13,1,0,0,1
4943,25,25,61,15,1,0,0,1
2526,24,24,69,23,2,0,0,1
1343,24,24,65,23,2,0,0,1
1328,23.5,23.5,67,26,1,0,0,1
1677,25.5,26,61.5,28,1,0,0,1
1831,27,28,56,26,1,0,0,1
1780,28.5,29.5,53,22,1,0,0,1
1922,29.5,30.5,50,21,2,0,0,1
2684,30.5,30.5,43,24,1,0,0,1
5046,30,29.5,39,26,1,0,0,1
4953,29.5,28.5,34,24,1,0,0,1
3261,28.5,28,38.5,22,1,0,0,1
2490,26.5,26.5,46.5,22,1,0,0,1
1839,23.5,23.5,55.5,18.5,1,0,0,1
1267,22.5,22.5,57,15,1,0,0,1
820,21.5,21.5,62.5,20.5,1,0,0,1
385,19.5,19.5,66.5,20.5,1,0,0,1
232,18.5,18.5,68,20,1,0,0,1
141,17.5,17.5,75,19,1,0,0,1
91,16.5,16.5,80,15,1,0,0,1
77,16.5,16.5,80,14,1,0,0,1
171,16,16,83,13,2,0,0,1
831,17,17,77,14,2,0,0,1
2563,18,18,73,12,2,0,0,1
4733,18,18,73,11,2,0,0,1
2528,19,19,70.5,9,2,0,0,1
1315,20.5,20.5,62,8.5,2,0,0,1
1289,21.5,21.5,60.5,10,2,0,0,1
1745,23,23,51.5,5,2,0,0,1
1692,24,24,45.5,8,2,0,0,1
1768,24.5,24.5,43,6.5,2,0,0,1
1887,25,25,42,9,1,0,0,1
2721,25,25,43,9,1,0,0,1
4641,24,24,44,7,1,0,0,1
4478,24,24,44,6.5,1,0,0,1
2798,24,24,44,7,1,0,0,1
1841,24,24,45.5,9,1,0,0,1
1405,22.5,22.5,63,10.5,1,0,0,1
1064,21,21,73,15,1,0,0,1
876,20,20,78,8,3,0,0,1
480,19.5,19.5,78,8,4,0,0,1
218,19,19,83,12,7,0,0,1
173,19,19,83,8.5,7,0,0,1
97,19,19,83,6.5,7,0,0,1
85,19,19,80.5,6,2,0,0,1
162,19,19,78,6.5,3,0,0,1
578,19,19,78,8,2,0,0,1
1729,19,19,78,10,2,0,0,1
3731,19,19,78,8,7,0,0,1
2302,20.5,20.5,71,11,2,0,0,1
1261,21.5,21.5,67,10,2,0,0,1
1380,21.5,21.5,67,8,2,0,0,1
1746,22.5,22.5,59,9,2,0,0,1
1928,24.5,24.5,48.5,5.5,2,0,0,1
1745,23.5,23.5,53.5,10,2,0,0,1
1709,23.5,23.5,55.5,8,2,0,0,1
1943,24,24,54,11,7,0,0,1
3686,23.5,23.5,53.5,12,1,0,0,1
3381,24,24,52,10,1,0,0,1
2363,24,24,50,9,1,0,0,1
1741,23,23,57.5,6.5,1,0,0,1
1393,21,21,64,13,1,0,0,1
1139,19.5,19.5,66,12,1,0,0,1
1026,19,19,68,6,1,0,0,1
779,19,19,75.5,8,1,0,1,1
526,17.5,17.5,85.5,12,1,0,1,1
418,17.5,17.5,85.5,6.5,1,0,1,1
294,17.5,17.5,85.5,6,1,0,1,1
163,17,17,85.5,4,1,0,1,1
114,17,17,85.5,3,1,0,1,1
156,17.5,17.5,85.5,5,1,0,1,1
326,19.5,19.5,75.5,2,1,0,1,1
725,20.5,20.5,71,6,1,0,1,1
1365,22.5,22.5,65,6,1,0,1,1
1890,23.5,23.5,61,6.5,1,0,1,1
2583,25.5,25.5,52.5,9,2,0,1,1
2973,26.5,26.5,48,9,3,0,1,1
3189,26,26,49.5,6.5,2,0,1,1
3344,26,26,49.5,8.5,2,0,1,1
3407,26,26,51,15,1,0,1,1
3451,26,26,54,15,2,0,1,1
3412,27,27,45,13,4,0,1,1
3193,26,26,46.5,19.5,1,0,1,1
2681,25,25,47,19,1,0,1,1
2306,23.5,23.5,50,18,1,0,1,1
1822,22.5,22.5,61,15,1,0,1,1
1260,21.5,21.5,62.5,14,1,0,1,1
1089,20.5,20.5,66.5,13,1,0,1,1
911,19.5,19.5,71,13,1,0,1,1
716,19,19,73,14,1,0,1,1
504,18,18,78,13,1,0,1,1
295,17.5,17.5,77.5,12,1,0,1,1
183,17.5,17.5,75,11,3,0,1,1
150,17,17,77,12,3,0,1,1
195,17.5,17.5,75,11,1,0,1,1
270,18.5,18.5,70.5,9,1,0,1,1
492,20,20,64,15,1,0,1,1
1091,21.5,21.5,64.5,18,2,0,1,1
1816,22.5,22.5,61,19.5,2,0,1,1
2304,22.5,22.5,59,19.5,3,0,1,1
2812,23,23,57,18.5,3,0,1,1
3265,24,24,54,17,2,0,1,1
3463,24,24,54,19,3,0,1,1
3607,24,24,54,21,3,0,1,1
3496,23.5,23.5,57,23,2,0,1,1
3272,23.5,23.5,59,22,2,0,1,1
2957,22.5,22.5,63,21,2,0,1,1
2342,22,22,67,20.5,2,0,1,1
1690,21,21,73,19,3,0,1,1
1240,20,20,78,16,3,0,1,1
883,20,20,78,18,4,0,1,1
599,20,20,80.5,17,4,0,1,1
315,19.5,19.5,85.5,17,7,0,0,1
134,19,19,88,17.5,7,0,0,1
112,18,18,70.5,19.5,3,0,0,1
53,18,18,68,16,3,0,0,1
62,17,17,73,18,1,0,0,1
170,16,16,83,18,1,0,0,1
747,16.5,16.5,80,18.5,2,0,0,1
2317,17,17,77,17,2,0,0,1
4500,18.5,18.5,70.5,17,2,0,0,1
2311,19.5,19.5,66,17,2,0,0,1
1164,20.5,20.5,58.5,16,2,0,0,1
1260,21.5,21.5,51.5,19,2,0,0,1
1593,23,23,44,19.5,2,0,0,1
1753,23.5,23,41.5,21,3,0,0,1
1829,24,23,39,20.5,1,0,0,1
2091,23.5,22.5,38.5,20.5,1,0,0,1
2815,23,22,41,23,1,0,0,1
4825,23,22,41,24,1,0,0,1
4646,23,22,41,19.5,1,0,0,1
3023,22,21,42.5,19.5,1,0,0,1
2102,22,21,45.5,19.5,1,0,0,1
1324,21.5,21,50,13,1,0,0,1
915,21,21,58.5,11,4,0,0,1
516,20,20,60,20.5,4,0,0,1
357,19,19,62,16,4,0,0,1
170,18,18,66,19,2,0,0,1
